SalePrice,Overall Qual,Gr Liv Area,Garage Area,Total Bsmt SF,Year Built,Full Bath,Year Remod/Add,Foundation_PConc,Mas Vnr Area,Fireplaces
215000,5,2177,484.0,1032.0,1950,2,1991,False,430.0,0
110000,4,894,400.0,894.0,1954,1,1954,False,0.0,0
205000,5,1567,440.0,840.0,1940,1,1950,False,0.0,2
147110,7,1080,496.0,530.0,2003,2,2003,True,0.0,0
125000,5,1472,250.0,702.0,1925,1,1994,True,0.0,0
230000,7,1492,596.0,1492.0,2002,2,2002,True,0.0,1
186500,7,1553,615.0,756.0,2005,2,2006,True,0.0,0
79400,4,1092,253.0,546.0,1972,1,1972,False,0.0,0
114500,5,912,275.0,912.0,1958,1,1958,False,1.0,0
126175,3,1163,220.0,1162.0,1955,1,2005,False,0.0,0
128500,5,988,572.0,988.0,1961,1,1961,False,57.0,0
322500,8,2582,758.0,1389.0,1998,2,1999,True,0.0,1
96500,5,789,200.0,768.0,1926,1,1950,False,0.0,0
132250,4,1040,648.0,1064.0,1963,1,1963,True,0.0,0
257000,5,2315,342.0,1168.0,1950,2,1963,False,405.0,3
136000,6,1040,293.0,1040.0,1953,1,1953,False,0.0,0
103000,4,1208,539.0,780.0,1925,1,1950,False,0.0,0
205000,7,2110,463.0,948.0,1994,2,2002,True,0.0,2
334000,8,2826,888.0,1334.0,1992,2,1993,True,692.0,3
195800,7,1611,572.0,784.0,2005,2,2005,True,0.0,0
275000,8,1696,972.0,1696.0,2008,2,2008,True,240.0,0
117000,4,875,728.0,385.0,1972,1,2006,False,0.0,0
285000,8,2872,541.0,1683.0,1992,2,2000,True,337.0,1
148000,6,1210,528.0,1128.0,1975,2,1975,False,257.0,0
140000,5,1283,506.0,931.0,1962,1,1980,False,0.0,0
360000,9,1944,708.0,1896.0,2003,2,2004,True,0.0,3
172000,6,1398,542.0,1398.0,1990,2,1991,True,0.0,0
120000,5,879,440.0,864.0,1975,1,1975,False,0.0,0
312500,8,2362,1105.0,1220.0,1998,2,1998,True,0.0,2
402861,10,2020,900.0,2006.0,2009,2,2009,False,305.0,1
131000,5,2016,576.0,0.0,1880,1,2007,True,0.0,1
300000,8,2234,768.0,1160.0,2000,2,2000,True,322.0,1
238000,7,2127,833.0,1104.0,1991,2,1991,True,0.0,1
345474,8,2122,938.0,2108.0,2007,2,2007,True,0.0,1
222000,7,1478,484.0,1470.0,2009,2,2009,True,432.0,1
260000,6,2814,614.0,1077.0,1995,2,2002,True,190.0,1
356383,9,2473,675.0,1094.0,2006,2,2006,True,184.0,1
113000,4,672,234.0,672.0,1941,1,1950,False,0.0,0
136500,5,864,336.0,864.0,1978,1,2005,False,90.0,0
154500,6,1068,264.0,1059.0,1963,1,2003,False,0.0,0
168675,7,1491,484.0,738.0,2006,2,2006,True,0.0,1
287602,7,2322,617.0,1035.0,2006,3,2006,True,0.0,0
150000,6,1299,494.0,967.0,1954,1,1995,False,0.0,1
181000,7,1486,566.0,1461.0,2006,2,2006,True,170.0,0
107500,5,827,392.0,0.0,1955,1,2007,False,0.0,1
105000,4,988,297.0,526.0,1973,1,2006,False,0.0,0
255000,7,2362,546.0,2002.0,1980,2,1980,False,600.0,1
350000,8,2385,818.0,1317.0,2003,2,2003,True,280.0,1
194000,5,1432,588.0,1360.0,1978,1,1978,True,0.0,1
121000,6,952,192.0,952.0,1916,1,1950,False,0.0,1
220000,8,1513,521.0,1462.0,1999,2,2000,True,260.0,1
208500,7,1710,548.0,856.0,2003,2,2003,True,196.0,0
290000,8,2526,844.0,1165.0,1994,2,1994,True,391.0,1
373000,8,2497,676.0,2461.0,1981,2,1981,False,0.0,2
437154,9,2728,706.0,1848.0,2005,2,2006,True,870.0,2
133000,4,1573,240.0,884.0,1935,1,1995,False,0.0,0
167000,7,2039,791.0,929.0,1941,1,1963,False,0.0,3
160000,5,1404,504.0,1188.0,1969,2,2000,False,176.0,1
147500,6,1264,400.0,676.0,1914,1,1995,False,0.0,0
316500,9,1641,885.0,1641.0,2008,2,2008,True,406.0,0
195500,7,1594,434.0,846.0,2004,2,2004,True,0.0,1
173900,6,1500,564.0,750.0,2005,2,2006,True,0.0,0
235000,8,1625,538.0,1573.0,2006,2,2007,True,481.0,1
125000,6,1200,312.0,1200.0,1923,1,1950,False,0.0,0
80000,4,747,220.0,747.0,1945,1,1950,False,0.0,0
148000,6,1138,480.0,1138.0,1960,1,1960,False,54.0,1
161000,6,2180,720.0,1138.0,1915,1,1950,False,0.0,1
235000,6,1252,564.0,1602.0,1960,1,1975,False,0.0,1
126000,4,882,525.0,882.0,1970,1,1970,False,0.0,0
181134,7,1340,396.0,1340.0,2007,2,2007,True,0.0,0
235000,8,3112,795.0,1360.0,1918,2,1990,True,0.0,1
119900,5,1176,360.0,1176.0,1969,1,1969,False,0.0,0
317500,8,1582,905.0,1582.0,2007,2,2007,True,302.0,0
139000,6,1196,297.0,1196.0,1956,1,1956,False,74.0,1
284500,8,2199,516.0,1173.0,1997,2,1997,True,1290.0,1
228500,7,1982,575.0,807.0,1989,2,1989,False,340.0,1
178900,6,1877,488.0,1084.0,1974,2,1974,False,0.0,1
274970,6,2201,432.0,697.0,1966,2,1966,False,0.0,1
207000,8,1764,560.0,850.0,1999,2,2000,True,192.0,1
259000,8,1822,678.0,1822.0,2005,2,2006,True,240.0,1
168000,6,1572,373.0,806.0,1995,2,1996,True,0.0,1
136500,5,1422,352.0,1290.0,1926,1,1950,True,0.0,0
185900,6,1565,299.0,1187.0,1965,2,2000,True,0.0,2
116500,5,1330,390.0,396.0,1910,1,2004,False,0.0,0
153000,6,1124,353.0,1124.0,1956,1,1994,False,0.0,1
153000,5,1297,498.0,1297.0,1954,1,1990,False,650.0,1
142600,5,1728,576.0,1728.0,1965,2,1965,False,108.0,0
96000,6,987,264.0,483.0,1971,1,1971,False,504.0,0
174000,6,1484,390.0,742.0,2005,2,2005,True,0.0,1
131000,5,1224,576.0,1224.0,1960,1,1996,False,0.0,1
101000,5,1111,288.0,530.0,1920,1,1996,False,0.0,0
250000,9,1530,984.0,1530.0,2007,2,2008,True,120.0,1
106900,6,1290,200.0,554.0,1900,1,2000,False,0.0,0
153000,6,1034,504.0,450.0,1978,1,1978,False,40.0,1
169000,5,1797,963.0,1617.0,1957,1,1957,False,302.0,1
145000,6,848,420.0,848.0,2004,1,2004,True,205.0,0
108959,4,1258,400.0,1198.0,1969,0,1969,False,0.0,0
187000,7,1222,615.0,1222.0,2010,2,2010,True,80.0,0
185750,6,1489,462.0,1489.0,1968,2,1968,False,0.0,1
162000,6,1400,465.0,676.0,1986,2,1986,False,141.0,0
122000,5,969,440.0,969.0,1975,1,1975,False,0.0,0
46500,2,407,297.0,407.0,1946,1,1950,False,0.0,0
178400,7,999,588.0,944.0,1961,1,2007,False,210.0,0
175000,5,1464,480.0,520.0,1963,2,1999,False,0.0,1
82500,4,861,539.0,861.0,1940,1,1950,False,0.0,0
133500,5,1005,319.0,1005.0,1956,1,1956,False,0.0,1
355000,8,2475,962.0,1629.0,1998,2,1998,True,114.0,1
105000,4,1374,338.0,840.0,1920,1,1950,True,0.0,0
137500,5,1152,636.0,1152.0,1953,1,1953,False,84.0,0
279000,8,1743,529.0,966.0,1976,0,1976,False,0.0,2
187500,6,1453,530.0,1453.0,1961,2,1961,False,3.0,1
152000,5,1126,506.0,1060.0,1984,1,1984,True,0.0,0
186500,7,1445,470.0,1445.0,2004,2,2004,True,50.0,0
137000,5,1043,273.0,938.0,1947,1,1950,False,0.0,1
173000,6,1636,386.0,916.0,1996,2,1996,True,0.0,1
217500,5,1647,621.0,1430.0,1977,2,1977,False,459.0,1
110000,5,984,308.0,984.0,1959,1,1959,False,164.0,0
410000,9,2036,780.0,2190.0,2008,2,2008,False,246.0,1
130000,6,838,275.0,816.0,1918,1,2000,False,0.0,0
229000,7,2183,786.0,1204.0,1988,2,1988,True,178.0,0
155900,6,848,420.0,848.0,2004,1,2004,True,169.0,1
90000,5,2337,560.0,662.0,1900,2,1950,False,0.0,0
214000,7,1588,472.0,1588.0,1999,2,1999,True,183.0,0
135750,4,952,283.0,952.0,1956,1,1956,False,0.0,0
183500,6,1169,402.0,1160.0,1993,2,1994,True,112.0,1
214500,6,2134,441.0,844.0,1916,2,1994,False,0.0,0
305900,8,2000,888.0,2000.0,2004,2,2005,True,246.0,0
207000,7,1358,484.0,1358.0,2004,2,2004,True,146.0,1
84000,4,845,290.0,0.0,1957,1,1957,False,0.0,0
80000,4,1608,444.0,1396.0,1961,1,1961,False,198.0,0
176000,6,1458,440.0,729.0,1999,2,1999,True,1129.0,1
220000,7,2122,559.0,913.0,1996,2,1997,True,132.0,1
112000,6,1902,539.0,0.0,1978,2,1978,False,0.0,0
99800,3,713,371.0,713.0,1930,1,2001,True,0.0,0
185000,6,1188,621.0,988.0,1956,1,1956,False,0.0,1
139500,5,1008,384.0,1008.0,1968,1,1968,False,182.0,0
147000,6,1117,542.0,1029.0,1977,1,1977,False,0.0,1
137500,5,1422,288.0,806.0,1951,1,1951,False,41.0,1
328900,9,1709,506.0,1698.0,1999,2,2000,True,60.0,1
129000,5,936,308.0,936.0,1956,1,2000,False,0.0,0
212000,8,1768,578.0,866.0,2007,2,2007,True,0.0,0
177500,7,1382,396.0,384.0,1998,2,1998,True,0.0,1
213500,8,1338,582.0,1338.0,2001,2,2001,True,0.0,0
247900,8,1682,528.0,1664.0,1997,1,1997,True,0.0,1
108000,5,948,300.0,948.0,1968,1,1968,True,0.0,0
135000,4,1229,284.0,1134.0,1956,1,1956,False,0.0,0
213500,7,1479,578.0,1645.0,1987,2,1989,True,310.0,1
337000,8,2365,856.0,1252.0,1999,2,1999,True,673.0,1
140750,6,1470,624.0,738.0,1922,1,1994,False,0.0,0
115000,5,1028,360.0,1008.0,1927,1,1950,False,0.0,1
215000,7,1368,784.0,1288.0,1997,2,1997,True,200.0,0
170000,7,1374,400.0,384.0,2004,2,2005,True,0.0,1
208300,6,1218,676.0,1218.0,2009,2,2009,True,0.0,0
253000,8,1685,658.0,1685.0,2006,2,2006,True,298.0,1
155000,5,1128,525.0,1120.0,1963,2,1963,False,148.0,0
140000,5,1601,300.0,533.0,1958,1,1987,False,0.0,0
111000,4,948,248.0,864.0,1954,1,1954,True,132.0,0
223000,7,1789,546.0,858.0,2001,2,2001,True,513.0,1
128500,5,864,288.0,864.0,1972,1,1972,False,0.0,0
151000,6,1556,452.0,716.0,1980,2,1980,False,0.0,1
250000,8,1634,866.0,1626.0,2006,2,2006,True,248.0,1
142100,5,1053,692.0,1053.0,1963,1,1963,False,0.0,0
173000,6,1640,520.0,798.0,2004,2,2004,True,0.0,0
126000,5,1560,792.0,1560.0,1968,2,1968,False,0.0,0
128500,6,952,288.0,952.0,1968,1,1968,False,86.0,0
134000,5,1142,528.0,1142.0,1976,1,1976,True,0.0,1
150000,6,1320,472.0,636.0,1994,2,1994,True,0.0,0
124900,5,1001,216.0,837.0,1930,1,2007,False,0.0,0
240000,8,1478,495.0,1418.0,1998,2,1998,True,0.0,0
174000,6,1560,400.0,684.0,2005,2,2005,True,0.0,1
129000,6,913,240.0,814.0,1966,1,1966,False,0.0,0
255000,8,1636,865.0,1623.0,2006,2,2006,True,208.0,1
170000,6,1396,440.0,608.0,2007,2,2007,True,0.0,1
320000,7,2462,576.0,1392.0,2005,2,2006,True,456.0,1
119200,6,1082,240.0,1082.0,1948,1,1950,False,206.0,1
108000,4,1292,205.0,949.0,1923,1,2008,True,0.0,0
94000,5,876,576.0,876.0,1951,1,1951,False,0.0,1
134500,5,845,264.0,845.0,1982,1,2005,False,0.0,0
190000,7,1453,445.0,1453.0,1986,1,1986,True,0.0,1
127000,5,1040,260.0,1040.0,1962,1,2010,False,0.0,0
165400,7,1656,397.0,746.0,2003,2,2004,True,92.0,1
131000,5,1465,240.0,992.0,1939,2,1950,False,0.0,2
305000,8,2262,749.0,1482.0,2003,2,2003,True,226.0,2
220000,7,1604,660.0,1604.0,2006,2,2006,True,180.0,1
129500,5,1216,336.0,1216.0,1955,1,1955,False,0.0,0
185088,7,1733,433.0,847.0,2004,2,2004,True,0.0,1
124500,5,887,288.0,864.0,1984,1,1984,False,0.0,0
127000,6,1236,384.0,768.0,1925,2,1950,True,0.0,1
149900,6,1293,452.0,1178.0,1954,2,1954,False,28.0,0
169500,7,1818,240.0,1040.0,1931,1,1950,True,600.0,2
116900,7,1111,288.0,572.0,1926,1,1950,True,0.0,1
197500,6,1381,676.0,1161.0,1972,1,2006,False,0.0,1
123500,5,1148,308.0,980.0,1952,1,1952,True,0.0,0
89500,6,987,264.0,483.0,1971,1,1971,False,604.0,0
291000,7,1662,711.0,1652.0,2006,2,2007,True,0.0,1
136000,6,2526,216.0,714.0,1916,2,1950,False,0.0,1
284000,8,1575,732.0,1603.0,2003,2,2004,True,504.0,1
148000,6,1081,401.0,1081.0,1960,1,1993,False,276.0,0
149300,6,848,420.0,848.0,2004,1,2004,True,147.0,1
140000,6,1668,271.0,856.0,1950,1,2005,False,0.0,0
269500,7,2787,820.0,1168.0,2000,4,2000,True,23.0,2
394432,9,1856,834.0,1856.0,2010,1,2010,True,350.0,1
250000,8,2198,836.0,1145.0,2000,2,2000,True,350.0,1
99500,5,912,360.0,520.0,1930,1,1995,False,0.0,0
202500,7,1368,474.0,1368.0,2005,2,2006,True,94.0,1
102776,4,1178,384.0,859.0,1900,1,1950,False,0.0,0
132000,5,1364,331.0,1179.0,1957,1,1957,False,0.0,1
184500,6,1306,624.0,1306.0,2005,2,2005,True,135.0,1
134500,6,1269,280.0,621.0,1962,1,2001,False,216.0,0
183500,7,1720,440.0,840.0,2004,2,2004,True,0.0,1
93000,4,936,576.0,936.0,1953,1,1953,False,0.0,0
127500,6,1069,440.0,1069.0,1977,2,1977,False,0.0,1
228000,7,2097,678.0,1080.0,1993,2,1993,True,0.0,1
172500,6,1683,440.0,918.0,1978,2,1978,False,92.0,1
189000,8,1228,472.0,1228.0,1988,2,1989,True,0.0,1
87000,5,803,360.0,720.0,1941,1,1950,False,0.0,0
85000,4,756,440.0,660.0,1927,1,1950,False,0.0,0
140000,6,1069,440.0,1069.0,1977,2,1977,False,0.0,0
163000,6,1362,504.0,1362.0,1961,1,1961,False,491.0,1
278000,8,1659,499.0,1501.0,2000,2,2000,True,0.0,1
167900,6,1334,630.0,1350.0,1977,2,1977,False,360.0,1
208900,6,1493,508.0,1478.0,1997,2,1998,True,215.0,1
128000,5,984,384.0,984.0,1963,1,1963,True,0.0,1
270000,8,1629,808.0,1616.0,2002,2,2003,True,236.0,1
187500,8,1360,565.0,1220.0,1984,1,1984,False,0.0,1
105000,4,985,676.0,576.0,1920,1,1994,False,0.0,0
140000,6,936,460.0,920.0,1996,0,1997,True,134.0,0
172000,7,1083,596.0,1047.0,1976,1,1976,False,252.0,1
305000,9,1557,484.0,1557.0,1999,2,2000,True,260.0,1
110000,6,1196,528.0,684.0,1920,1,2000,False,0.0,0
161000,6,1211,461.0,1211.0,1976,2,1976,True,621.0,1
159000,5,1114,576.0,1114.0,2004,1,2004,True,0.0,0
202665,7,1368,474.0,1368.0,2005,2,2006,True,94.0,1
132000,6,1224,280.0,816.0,1948,1,2004,False,0.0,0
127000,5,864,576.0,864.0,1972,1,2000,False,0.0,0
89500,4,998,460.0,0.0,1945,1,1950,False,0.0,0
460000,10,2790,1150.0,1620.0,2005,2,2006,True,468.0,1
140000,5,1360,336.0,1104.0,1969,1,1979,True,194.0,1
290000,8,1660,500.0,1660.0,2006,2,2006,True,420.0,1
139000,5,1652,416.0,686.0,1915,2,1950,True,0.0,0
125000,5,1056,300.0,1056.0,1955,1,1955,False,0.0,0
170000,8,1088,461.0,1074.0,1986,1,1986,False,0.0,0
204900,7,1498,675.0,1498.0,2006,2,2006,True,0.0,0
127000,5,1507,404.0,1075.0,1960,2,1960,False,0.0,0
155835,7,1456,440.0,728.0,2006,2,2006,True,0.0,1
215000,8,1911,471.0,777.0,1993,2,1994,True,125.0,1
212109,5,1588,561.0,725.0,2007,3,2007,False,0.0,0
105000,5,1376,240.0,768.0,1941,1,1950,False,0.0,1
152000,5,1558,282.0,910.0,1950,1,1950,False,0.0,0
158000,5,1523,295.0,1067.0,1949,2,2005,False,0.0,1
93500,3,1040,400.0,0.0,1950,2,1950,False,0.0,0
192000,6,1638,472.0,943.0,1998,2,1998,True,0.0,2
146000,5,1150,288.0,1150.0,1961,1,1961,False,0.0,0
197900,7,1935,550.0,793.0,1976,2,1976,False,233.0,1
260000,7,2353,484.0,845.0,1980,2,1980,False,278.0,1
121000,4,1273,275.0,616.0,1910,1,1993,False,0.0,0
202000,6,1403,470.0,1381.0,2000,2,2000,False,0.0,0
302000,8,2810,750.0,1453.0,1990,2,1990,True,336.0,1
148500,6,1456,440.0,855.0,1976,2,1976,False,0.0,1
109900,4,1196,440.0,1196.0,1916,1,1990,False,0.0,0
350000,8,2726,725.0,1342.0,1995,2,1995,True,397.0,1
212999,8,1500,674.0,1489.0,2006,2,2006,True,132.0,1
150000,5,1026,308.0,1026.0,1977,1,2004,False,0.0,0
174850,6,1721,464.0,1331.0,1957,1,1969,False,289.0,3
165000,6,1470,420.0,680.0,1995,2,1996,True,119.0,1
140000,6,1095,264.0,588.0,1958,1,1958,False,105.0,0
159000,5,2432,616.0,1216.0,1985,4,1986,True,0.0,0
300000,7,2032,786.0,1840.0,1996,3,1997,True,668.0,0
200100,7,1802,216.0,793.0,1920,1,1950,False,0.0,1
152000,5,1242,324.0,1242.0,1960,1,1960,False,0.0,0
262280,7,2329,514.0,1475.0,1990,2,1990,True,99.0,1
185000,7,2044,489.0,738.0,1980,2,1988,False,280.0,1
65000,4,864,216.0,592.0,1920,1,1950,False,0.0,0
110000,5,1230,440.0,440.0,1910,1,1981,True,0.0,0
187500,6,1604,470.0,926.0,1997,2,1998,True,0.0,1
128000,5,1180,477.0,1180.0,1970,1,1970,False,0.0,0
168500,7,2061,498.0,1165.0,1974,2,1974,False,252.0,1
219990,7,1576,668.0,1393.0,2004,2,2004,True,24.0,1
178000,7,1212,573.0,1212.0,2001,2,2001,True,0.0,0
103400,6,987,264.0,483.0,1973,1,1973,False,359.0,0
107000,4,1669,288.0,1093.0,1924,1,1950,False,0.0,0
147000,6,1374,286.0,1130.0,1964,1,1964,False,212.0,1
219500,7,1995,435.0,854.0,2002,2,2002,True,0.0,1
108000,4,1336,570.0,637.0,1920,1,1950,False,0.0,0
112000,4,1346,384.0,560.0,1910,1,2000,False,0.0,0
120000,3,1183,308.0,649.0,1948,1,2002,False,0.0,0
254750,8,2184,570.0,1068.0,2003,2,2003,True,198.0,1
188700,6,1660,240.0,715.0,1934,1,1995,False,0.0,1
200000,7,1290,662.0,1282.0,2007,2,2007,True,0.0,1
256000,4,1663,529.0,1364.0,1954,1,1994,False,0.0,2
129500,5,768,624.0,768.0,1970,1,1970,False,0.0,0
227000,7,1939,555.0,1054.0,1998,2,1998,True,227.0,1
235128,8,1580,830.0,1580.0,2007,2,2008,True,186.0,0
265900,8,1484,472.0,1476.0,2006,2,2006,True,32.0,1
367294,9,1702,1052.0,1702.0,2008,1,2008,True,766.0,1
135000,6,1127,480.0,1127.0,1976,1,1976,False,84.0,1
79275,4,864,528.0,864.0,1955,1,1955,False,0.0,0
230500,8,1936,504.0,1406.0,2000,2,2000,True,40.0,1
140000,7,1164,528.0,1164.0,1969,1,1969,False,168.0,0
153000,6,1520,364.0,1156.0,1955,1,1972,False,164.0,2
78000,5,1192,189.0,596.0,1920,1,1950,True,0.0,0
374000,9,1792,874.0,1792.0,2003,2,2004,True,562.0,1
145000,5,990,672.0,990.0,1994,1,1995,True,0.0,0
412500,9,2668,726.0,1572.0,2003,2,2004,True,664.0,2
278000,8,2524,542.0,2524.0,1981,2,1981,True,0.0,1
379000,9,2331,1003.0,1414.0,2005,2,2005,True,368.0,1
370000,8,1964,892.0,1964.0,2005,2,2006,True,674.0,1
168000,8,1742,424.0,916.0,1882,1,1986,False,0.0,1
140000,6,848,420.0,848.0,2003,1,2003,True,170.0,0
159000,6,1664,420.0,1004.0,1947,2,1950,False,0.0,2
138500,5,908,512.0,822.0,1940,1,1996,True,0.0,0
122900,5,924,576.0,672.0,1949,1,2006,False,0.0,1
100500,6,987,352.0,483.0,1972,1,1972,False,422.0,0
112500,5,928,288.0,928.0,1957,1,1957,False,0.0,0
116000,5,909,294.0,882.0,1968,1,1968,False,90.0,0
129000,6,2380,596.0,1021.0,1965,2,1979,False,113.0,1
108538,5,1206,312.0,1206.0,1959,1,1959,False,91.0,0
230000,6,1981,522.0,1117.0,1978,2,1992,True,288.0,1
199500,7,1609,579.0,637.0,1932,1,1990,False,0.0,2
226000,7,1479,558.0,1453.0,2003,2,2003,True,167.0,0
68000,3,715,660.0,715.0,1929,1,1950,False,0.0,0
185000,5,1934,567.0,1122.0,1977,2,1977,True,157.0,1
86900,4,720,280.0,448.0,1900,1,1998,False,0.0,0
216000,7,1674,663.0,814.0,2000,2,2000,True,0.0,0
149000,6,1930,316.0,720.0,1927,2,1950,False,0.0,0
87000,4,906,231.0,348.0,1937,1,1950,True,0.0,0
158000,6,1302,309.0,1302.0,1964,2,1991,False,108.0,0
205000,7,2480,400.0,920.0,1940,2,1950,False,0.0,2
120000,5,912,297.0,912.0,1958,1,1985,False,0.0,0
175900,6,1655,440.0,763.0,1993,2,1994,True,0.0,1
162900,7,1664,528.0,832.0,1976,2,1976,True,0.0,1
359100,8,3194,380.0,965.0,1934,2,1998,True,0.0,2
294900,8,1590,754.0,1570.0,2005,2,2006,True,198.0,0
155000,5,1125,430.0,1125.0,2006,1,2007,True,0.0,0
144000,5,904,912.0,864.0,1970,1,1970,True,0.0,0
213000,7,1775,425.0,740.0,1993,2,1993,True,137.0,1
114000,4,1039,281.0,405.0,1900,1,2003,False,0.0,0
151000,7,1200,480.0,600.0,2004,2,2005,True,0.0,0
140500,5,1187,440.0,864.0,1961,1,1961,False,0.0,1
154300,5,2274,480.0,1105.0,1960,2,1960,False,361.0,0
143900,5,1696,349.0,1140.0,1962,1,1962,False,0.0,1
120000,5,1368,195.0,1078.0,1950,1,1950,False,0.0,0
377500,9,1746,758.0,1746.0,2006,2,2007,True,160.0,2
148000,6,1113,504.0,1143.0,1976,1,1976,False,174.0,1
233230,8,1919,685.0,1079.0,2006,2,2006,True,0.0,1
141000,6,1969,400.0,1272.0,1938,2,1958,False,0.0,1
147000,8,1795,895.0,1795.0,2006,2,2007,True,428.0,1
130000,7,1708,380.0,976.0,2004,2,2004,True,117.0,0
212000,8,1502,528.0,1488.0,1985,1,1985,True,0.0,0
127000,5,1145,684.0,301.0,1956,1,1956,False,0.0,0
183000,6,1633,460.0,932.0,1998,2,1998,True,0.0,1
128000,4,1067,436.0,1067.0,1950,2,1995,False,0.0,0
424870,8,2828,1052.0,1466.0,2006,3,2007,True,340.0,1
169000,5,2320,672.0,0.0,1948,2,1950,False,0.0,1
130000,5,950,400.0,984.0,1953,1,1953,True,0.0,0
105000,4,864,528.0,576.0,1950,1,1950,False,0.0,0
132500,5,1281,379.0,756.0,1926,1,1950,False,0.0,0
234000,7,2080,282.0,1276.0,1926,1,2004,False,0.0,2
315750,7,2398,834.0,1379.0,1996,2,1997,True,594.0,1
171500,6,1730,528.0,816.0,1992,2,1992,True,0.0,0
151500,6,1177,495.0,1153.0,1984,2,1984,False,98.0,0
110000,6,1392,576.0,1392.0,1968,1,1968,False,216.0,2
110000,5,816,516.0,816.0,1963,1,1963,False,0.0,0
162500,6,1716,672.0,810.0,1915,2,2004,False,0.0,0
246000,8,1646,525.0,1594.0,2004,2,2005,True,186.0,1
185000,6,1709,416.0,836.0,1991,2,1991,True,194.0,0
193879,7,1294,662.0,1286.0,2006,2,2006,True,0.0,1
260000,7,2646,550.0,1748.0,1974,2,1974,False,145.0,4
149900,5,894,552.0,894.0,1972,1,1972,True,0.0,0
290000,8,1671,550.0,1426.0,1976,3,2007,False,0.0,1
178740,7,1414,398.0,1375.0,2004,2,2004,True,18.0,1
154000,6,1556,441.0,727.0,1968,1,1968,False,0.0,0
154000,5,1246,305.0,1246.0,1959,1,1994,False,0.0,0
284000,8,1629,880.0,3206.0,2003,2,2004,True,296.0,1
80000,4,630,286.0,630.0,1970,1,1970,False,0.0,0
163000,7,1768,320.0,880.0,1914,1,1970,False,0.0,2
263550,8,2232,623.0,1173.0,1993,2,1994,True,372.0,1
157000,5,1432,531.0,716.0,1977,1,1977,True,0.0,1
340000,8,2466,610.0,1580.0,2004,3,2005,True,0.0,1
153500,5,1025,370.0,1015.0,1976,2,1976,False,113.0,1
211000,6,1796,546.0,794.0,1998,2,1998,True,0.0,0
154204,6,1128,480.0,1302.0,1964,1,1964,False,138.0,1
264966,8,1780,612.0,920.0,2007,2,2007,True,0.0,1
206000,7,2067,784.0,752.0,1974,2,1974,False,0.0,2
98300,5,1048,420.0,0.0,1950,1,1950,False,0.0,0
148500,6,1441,440.0,855.0,1978,2,1978,False,0.0,1
154000,5,1154,480.0,1154.0,1966,1,1966,False,200.0,1
419005,10,1966,1092.0,1966.0,2007,2,2007,True,754.0,1
158000,5,1159,336.0,1051.0,1968,1,1968,False,188.0,1
187500,6,2087,444.0,832.0,1966,2,2007,False,157.0,0
139000,5,1566,450.0,816.0,1924,1,1950,True,145.0,0
175000,7,1374,400.0,384.0,2004,2,2004,True,0.0,1
279500,8,1828,523.0,1822.0,2002,2,2003,True,164.0,1
268500,8,2214,646.0,1090.0,1999,2,1999,True,261.0,1
615000,10,2470,789.0,2535.0,2003,1,2003,True,680.0,2
184000,7,2495,342.0,1313.0,1890,2,1999,False,0.0,1
217000,7,1546,796.0,1546.0,2005,2,2006,True,204.0,0
130000,5,1306,472.0,240.0,1910,1,2003,False,0.0,0
375000,8,1778,495.0,1573.0,2005,2,2006,True,473.0,1
108000,4,1337,263.0,832.0,1956,1,1956,False,0.0,0
75000,3,1162,258.0,728.0,1930,1,1950,False,0.0,0
290000,8,2501,751.0,1242.0,1995,2,1995,True,466.0,1
233170,7,1502,644.0,1502.0,2009,2,2009,True,268.0,0
290000,8,2531,752.0,1318.0,1995,2,1995,True,513.0,1
129000,5,1037,431.0,1037.0,1974,1,1974,False,44.0,0
230000,7,1840,622.0,944.0,2001,2,2001,True,0.0,0
130000,8,1204,461.0,1191.0,1987,2,1987,False,0.0,0
164900,5,1363,288.0,1008.0,1951,1,2000,False,70.0,2
245000,7,1524,478.0,1524.0,1979,2,1979,False,0.0,2
220000,7,1346,660.0,1336.0,2008,2,2008,True,60.0,1
253293,8,2042,1390.0,2042.0,2008,2,2009,True,306.0,1
190000,7,1923,564.0,750.0,1992,2,1992,True,0.0,1
279000,8,1914,746.0,1420.0,2004,2,2004,True,112.0,1
117600,5,894,312.0,894.0,1960,1,1960,False,0.0,0
35311,2,480,308.0,480.0,1949,0,1950,False,0.0,0
190000,6,1888,578.0,1517.0,1966,2,2002,False,0.0,1
117000,5,1214,216.0,969.0,1901,1,1950,False,0.0,0
173000,6,1671,472.0,959.0,2000,2,2000,True,0.0,1
270000,7,1673,583.0,1673.0,2000,2,2000,True,0.0,1
137500,4,1181,588.0,1138.0,1972,2,1972,False,0.0,0
170440,6,1456,390.0,728.0,2005,2,2006,True,0.0,1
190000,6,1993,495.0,825.0,1971,2,1971,False,252.0,1
146000,5,1824,484.0,1824.0,1957,2,1957,False,0.0,0
130000,5,899,288.0,864.0,1967,1,2004,True,89.0,0
152400,5,1350,627.0,576.0,1941,1,1973,False,0.0,0
188000,6,1356,528.0,1244.0,1977,2,1977,True,0.0,1
58500,3,864,200.0,864.0,1914,1,1950,False,0.0,0
275000,8,1742,564.0,1742.0,1985,2,1985,True,0.0,1
264561,8,1567,648.0,1520.0,2006,2,2006,True,0.0,1
